IDmembers,reporter_fotografo,pauta,link,data
60f844aeb93bca671c3fe551,Bruno Vital,ENTREVISTA CEI,https://trello.com/c/pstsphSn,2023-03-11T14:27:45.688Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,SEM AUMENTO HÁ 5 ANOS,https://trello.com/c/Glsr2192,2023-03-13T14:33:42.763Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,Entrevista ECO BEAT.co,https://trello.com/c/ug1sFtHu,2023-04-03T22:48:24.062Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,CRATERA NA BR 101,https://trello.com/c/8jDpNLN2,2023-03-07T13:14:15.607Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,REURBANIZAÇÃO DO MARUIM,https://trello.com/c/9e6pCx3f,2023-03-09T12:36:48.995Z
60f844aeb93bca671c3fe551,Bruno Vital,GREVE DOS PROFESSORES,https://trello.com/c/XJSCaK2f,2023-03-07T13:13:11.503Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,PING-PONG THAYANNE FLOR,https://trello.com/c/Wyn2gs6D,2023-03-11T14:27:09.915Z
60f844aeb93bca671c3fe551,Bruno Vital,REUNIÃO NA FIERN - PETROBRAS,https://trello.com/c/ogx8emVG,2023-03-06T14:09:09.405Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,SUÍTE ATIVOS DA PETROBRAS,https://trello.com/c/r5VGMlVU,2023-03-02T17:25:09.842Z
60f844aeb93bca671c3fe551,Bruno Vital,ORÇAMENTO DA UFRN,https://trello.com/c/rTbPCAJ6,2023-03-02T23:26:12.265Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,PRAÇA AUGUSTO SEVERO,https://trello.com/c/KbklXbBO,2023-03-06T09:35:17.824Z
60f844aeb93bca671c3fe551,Bruno Vital,PETLOG VERSÃO 2.0,https://trello.com/c/FQ999Q5H,2023-03-06T14:09:14.729Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,AUMENTO DOS COMBUSTÍVEIS,https://trello.com/c/fOENwHXN,2023-03-01T10:20:10.972Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,ESPAÇOS KIDS,https://trello.com/c/jaSF9oXj,2023-03-11T14:26:47.116Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,"ALECRIM, UM BAIRRO ABANDONADO",https://trello.com/c/DyzwLAbU,2023-02-28T00:45:26.084Z
60f844aeb93bca671c3fe551,Bruno Vital,FEIRA DO EMPREENDEDOR,https://trello.com/c/J7rZi4vy,2023-02-27T16:36:02.694Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,DOIS A - RESPONSABILIDADE SOCIAL,https://trello.com/c/Vo6j3jWy,2023-03-08T01:28:10.242Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,O Borrachão,https://trello.com/c/saXnLoZ0,2023-02-27T17:32:10.858Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,PRODUÇÃO DE MELÃO,https://trello.com/c/CsrIgPcC,2023-03-06T17:12:30.268Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,PLANO DIRETOR REVISADO,https://trello.com/c/kJZdRSJs,2023-02-27T13:46:04.650Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,VISTO PARA AMERICANOS,https://trello.com/c/lIzgvj69,2023-02-24T00:28:36.028Z
60f844aeb93bca671c3fe551,Bruno Vital,ESCOLAS DO ESTADO SEM AULAS,https://trello.com/c/RaSIQ9lS,2023-02-27T13:11:24.618Z
60f844aeb93bca671c3fe551,Bruno Vital,BALANÇO DO CARNAVAL,https://trello.com/c/eQmblmyw,2023-02-23T16:23:02.993Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,BAIACU NA VARA E BLOCO DO GARI,https://trello.com/c/D6adBnQP,2023-02-23T11:08:52.127Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,MINISTRO MÁRCIO FRANÇA EM NATAL,https://trello.com/c/jYJdjxCY,2023-02-22T17:13:26.162Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,FELIZARDO MOURA / PONTE CAINDO,https://trello.com/c/luzgHmfO,2023-02-22T12:39:08.167Z
60f844aeb93bca671c3fe551,Bruno Vital,VISTORIA CREA NO CARNAVAL,https://trello.com/c/YnK1pMTd,2023-02-22T11:29:52.124Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,COBERTURA CARNAVAL 2023,https://trello.com/c/THxfXmqd,2023-02-24T14:12:49.374Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,COBERTURA CARNAVAL 2023,https://trello.com/c/THxfXmqd,2023-02-24T14:12:49.374Z
60f844aeb93bca671c3fe551,Bruno Vital,COBERTURA CARNAVAL 2023,https://trello.com/c/THxfXmqd,2023-02-24T14:12:49.374Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,GARANTIA SAFRA,https://trello.com/c/4cXNizd7,2023-02-16T10:05:29.391Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,EÓLICAS - RN NA FRENTE,https://trello.com/c/yUeWX1Ra,2023-02-14T23:30:25.994Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,Loucos por Coxinha - Fábrica,https://trello.com/c/gaaUmBRV,2023-02-16T17:00:02.789Z
60f844aeb93bca671c3fe551,Bruno Vital,VAGAS DO ENEM,https://trello.com/c/sIW2PzgP,2023-02-14T19:45:53.978Z
60f844aeb93bca671c3fe551,Bruno Vital,ARBITRAGEM MILIONÁRIA,https://trello.com/c/GhDOEwyk,2023-02-16T13:08:03.518Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,LINGUAGEM NEUTRA,https://trello.com/c/FIj00yc6,2023-02-22T12:28:44.681Z
60f844aeb93bca671c3fe551,Bruno Vital,CVV,https://trello.com/c/oPwkCZRz,2023-02-22T11:29:55.914Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,OPERAÇÃO VERÃO,https://trello.com/c/Rx3c1xqT,2023-02-12T16:48:22.971Z
60f844aeb93bca671c3fe551,Bruno Vital,CAMPEONATO DE ROBÓTICA,https://trello.com/c/GHoEbE6Z,2023-02-12T16:48:01.704Z
60f844aeb93bca671c3fe551,Bruno Vital,CIRURGIAS ELETIVAS,https://trello.com/c/H7VbENcC,2023-02-16T13:08:07.264Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,PRÊMIO PARLAMENTO EMPREENDEDOR,https://trello.com/c/Ocfb7oq9,2023-02-22T12:32:55.979Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,BLOCO DE PRETO AQUINO,https://trello.com/c/k22rbOzK,2023-02-22T12:35:20.278Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,LAGOA AZUL - COLETIVA,https://trello.com/c/IuNBYqhZ,2023-02-09T09:32:10.358Z
60f844aeb93bca671c3fe551,Bruno Vital,COLETIVA ITEP,https://trello.com/c/TwTR1kFH,2023-02-09T11:35:53.645Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,A LAGOA AZUL,https://trello.com/c/9tDzcY2X,2023-02-09T09:32:35.268Z
60f844aeb93bca671c3fe551,Bruno Vital,CARÊNCIA DE MÉDICOS NO ESTADO,https://trello.com/c/5AkVUfeW,2023-02-09T11:35:51.674Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,ENTREVISTA COMJOL,https://trello.com/c/ch6vUksv,2023-02-14T12:34:41.910Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,CORRIDAS DE RUA,https://trello.com/c/YnLgznSH,2023-02-22T12:29:31.697Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,OBRA DO ENROCAMENTO,https://trello.com/c/7m9hsjbw,2023-02-08T13:51:40.794Z
60f844aeb93bca671c3fe551,Bruno Vital,LAGOA AZUL,https://trello.com/c/a4bi5ayS,2023-02-07T09:38:06.538Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,AUMENTO NO PREÇO DOS REMÉDIOS,https://trello.com/c/EX0rGFsG,2023-02-22T14:23:10.798Z
60f844aeb93bca671c3fe551,Bruno Vital,DESMONTE DA PETROBRÁS NO RN,https://trello.com/c/meGnHTdH,2023-02-07T10:48:47.070Z
60f844aeb93bca671c3fe551,Bruno Vital,ChatGPT: O EMPREGO POR UM FIO,https://trello.com/c/2jvvwrnw,2023-02-07T10:48:48.886Z
60f844aeb93bca671c3fe551,Bruno Vital,OBRAS EM NATAL,https://trello.com/c/d9LZQwJn,2023-02-02T12:03:06.953Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,BEACH TENNIS,https://trello.com/c/tHumYLOX,2023-02-06T09:50:47.202Z
60f844aeb93bca671c3fe551,Bruno Vital,ChatGPT,https://trello.com/c/eVsPRqIo,2023-02-07T09:38:28.865Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,NOVO ARCEBISPO DE NATAL,https://trello.com/c/tni1Xgb3,2023-03-22T11:16:43.018Z
60f844aeb93bca671c3fe551,Bruno Vital,PUBLICIDADE LEGAL,https://trello.com/c/ExX9zZsT,2023-01-31T11:46:35.580Z
60f844aeb93bca671c3fe551,Bruno Vital,AUMENTO DO OVO,https://trello.com/c/J5ibX8Uy,2023-01-27T11:17:03.889Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,TRANSPORTE INTERMUNICIPAL,https://trello.com/c/rv5njaxp,2023-01-26T17:02:59.622Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,TARIFA DE ÁGUA,https://trello.com/c/f8phO3M5,2023-01-26T18:27:13.205Z
60f844aeb93bca671c3fe551,Bruno Vital,MP x RAMPA,https://trello.com/c/URAnggOz,2023-01-26T12:50:30.038Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,IRPF 2023,https://trello.com/c/ZsKPuBmR,2023-02-22T14:25:12.391Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,CONCURSOS NO RN EM 2023,https://trello.com/c/0NxskNLX,2023-01-30T16:45:52.692Z
60f844aeb93bca671c3fe551,Bruno Vital,RETA TABAJARA,https://trello.com/c/yVAfiqgm,2023-01-23T09:30:04.825Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,Entrevista Sandro Peixoto Sadio,https://trello.com/c/uJL80Vcs,2023-01-19T14:25:11.796Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,CARNAVAL DE CAICÓ,https://trello.com/c/XoVO5NyD,2023-01-20T10:21:07.420Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,Royalties,https://trello.com/c/iJW4RLCe,2023-01-23T18:58:46.743Z
60f844aeb93bca671c3fe551,Bruno Vital,PISO DOS PROFESSORES,https://trello.com/c/XANlhJro,2023-01-23T14:57:58.920Z
60f844aeb93bca671c3fe551,Bruno Vital,AUXÍLIO RECLUSÃO,https://trello.com/c/22kv3FZG,2023-01-23T14:11:09.219Z
60f844aeb93bca671c3fe551,Bruno Vital,AUMENTO NAS TARIFAS DE ÁGUA,https://trello.com/c/lHZvqJqy,2023-01-17T16:24:40.152Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,O LENGA LENGA DO TRANSPORTE,https://trello.com/c/TFUDEC29,2023-01-18T08:11:20.481Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,NOVO ACESSO À REDINHA,https://trello.com/c/EXmznHmI,2023-01-17T10:03:25.802Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,PORTO PREJUDICADO,https://trello.com/c/PHDrktS1,2023-01-23T18:59:02.841Z
60f844aeb93bca671c3fe551,Bruno Vital,DIA D DA VACINA NAS UBSs,https://trello.com/c/oWumz4qN,2023-01-16T13:16:37.879Z
60f844aeb93bca671c3fe551,Bruno Vital,PERFIL MÁRIO GOMES OUTBACK,https://trello.com/c/DK6vC9fe,2023-01-14T02:51:42.213Z
60f844aeb93bca671c3fe551,Bruno Vital,CENTRAL DO CIDADÃO,https://trello.com/c/TOIfpUlI,2023-01-12T23:17:37.550Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,BALANÇA COMERCIAL 2022,https://trello.com/c/YL9mOkCL,2023-02-22T14:24:56.564Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,RESCALDO DO VANDALISMO,https://trello.com/c/st5yFtry,2023-01-10T09:23:07.421Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,CARNAVAL 2023,https://trello.com/c/DnwaaEf4,2023-01-10T09:17:46.744Z
60f844aeb93bca671c3fe551,Bruno Vital,BALANÇO PORTO,https://trello.com/c/XExWqi9X,2023-01-04T11:53:57.884Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,A QUEDA DAS ESTATAIS,https://trello.com/c/JhSstgRl,2023-01-05T15:19:16.633Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,OLHE O GÁS,https://trello.com/c/j0jUuJFt,2023-01-05T15:18:52.423Z
60f844aeb93bca671c3fe551,Bruno Vital,PREVISÃO DE CHUVAS,https://trello.com/c/ExACJph1,2023-01-09T11:09:03.318Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,FERIADOS IMPACTOS,https://trello.com/c/6vGVdK8Z,2023-01-09T09:04:10.347Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,DIÁRIAS OPERACIONAIS EM ATRASO,https://trello.com/c/ZDbVH0l1,2023-01-03T16:43:58.368Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,FENÔMENO DO CRESCIMENTO,https://trello.com/c/hQQXzNxK,2023-01-16T10:07:01.618Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,GASOLINA EM ALTA,https://trello.com/c/crvEjN6C,2022-12-29T17:16:18.247Z
60f844aeb93bca671c3fe551,Bruno Vital,SANEAMENTO INACABADO,https://trello.com/c/9KFsqMwV,2023-01-09T11:09:05.820Z
60f844aeb93bca671c3fe551,Bruno Vital,O SONHO DA MEGA,https://trello.com/c/0zkSw4sH,2022-12-29T15:41:39.537Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,ENTREVISTA ABÍLIO OLIVEIRA,https://trello.com/c/XmZu7qRS,2023-01-01T22:31:31.064Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,PREVISÕES PARA 2023,https://trello.com/c/1i0MpwWM,2022-12-29T12:20:17.540Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,Perspectivas e Desafios do Setor Produtivo 2023,https://trello.com/c/X0KpZspi,2023-01-02T16:56:21.571Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,TAPUME SOCIAL,https://trello.com/c/RFDyszVU,2022-12-27T10:08:03.772Z
60f844aeb93bca671c3fe551,Bruno Vital,QUEIMA DE FOGOS,https://trello.com/c/TcoBRqqZ,2022-12-27T11:56:27.102Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,COMPRAS FIM DE ANO,https://trello.com/c/F4wjUbkk,2022-12-26T16:44:17.573Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,NORDESTÃO PREMIADO,https://trello.com/c/66Gv4Mcf,2022-12-23T10:50:24.532Z
60f844aeb93bca671c3fe551,Bruno Vital,ARBOVIROSES,https://trello.com/c/75reQso8,2022-12-23T11:45:51.726Z
60f844aeb93bca671c3fe551,Bruno Vital,CASOS DE COVID,https://trello.com/c/XwjQkF8C,2022-12-23T11:46:08.187Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,AGENCIA ONLINE PIPA,https://trello.com/c/PZXuCI3A,2022-12-26T16:44:39.881Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,DOCUMENTOS PERDIDOS,https://trello.com/c/OsMIHBUR,2022-12-22T17:07:07.087Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,INAUGURAÇÃO DA ESTAÇÃO,https://trello.com/c/zKGrWD0d,2022-12-21T14:19:04.870Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,PERDAS DO ICMS,https://trello.com/c/EaUdDV77,2022-12-20T13:50:50.989Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,3R PETROLEUM,https://trello.com/c/5J4TGvr5,2022-12-21T14:20:38.961Z
60f844aeb93bca671c3fe551,Bruno Vital,DIAGNÓSTICO DO SANEAMENTO,https://trello.com/c/gNuebcaa,2022-12-21T14:19:44.397Z
60f844aeb93bca671c3fe551,Bruno Vital,TRAÇÃO ANIMAL,https://trello.com/c/xR0qeud0,2022-12-15T12:26:47.085Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,RETOMADA DO CRESCIMENTO DE PETRÓPOLIS,https://trello.com/c/2qpev7Dt,2022-12-21T14:19:18.574Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,ENQUETE ICMS,https://trello.com/c/PzzsiO4w,2022-12-14T23:24:18.891Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,BALANÇO DA COVID,https://trello.com/c/628rw16C,2022-12-14T11:57:07.084Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,Pré-sal Costa equatorial,https://trello.com/c/8Dq7dUQj,2023-01-23T09:30:30.381Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,ENTREVISTA AUMENTO DO ICMS,https://trello.com/c/omh8fzFc,2022-12-13T16:46:53.918Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,ICMS - ENTIDADES x GOVERNO,https://trello.com/c/ILotCyLi,2022-12-13T16:46:04.287Z
60f844aeb93bca671c3fe551,Bruno Vital,EXTREMA POBREZA 2,https://trello.com/c/EQrv2JZB,2022-12-13T10:59:56.533Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,REORDENAMENTO DO CAOS,https://trello.com/c/2eAlR6lh,2022-12-21T14:19:52.306Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,TOP NATAL 2022,https://trello.com/c/CH5WRwyr,2022-12-12T16:36:14.587Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,IMÓVEIS PARA ALIVIAR O ICMS,https://trello.com/c/tqlUOb18,2022-12-14T23:25:13.095Z
60f844aeb93bca671c3fe551,Bruno Vital,COMSEFAZ ICMS,https://trello.com/c/HQW3axh1,2022-12-10T12:08:10.877Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,AUMENTO DO ICMS,https://trello.com/c/cRpvA83D,2022-12-08T02:32:30.055Z
60f844aeb93bca671c3fe551,Bruno Vital,TOP NATAL 2022,https://trello.com/c/om6FKRpW,2022-12-07T16:22:24.170Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,ENTREVISTA CAROLINE ABREU,https://trello.com/c/Hwl0nJ4y,2022-12-06T15:55:59.283Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,PRÓ-SERTÃO,https://trello.com/c/rz10E43D,2023-01-10T19:39:15.744Z
60f844aeb93bca671c3fe551,Bruno Vital,TOP NATAL,https://trello.com/c/ZyT6RPbJ,2022-12-07T11:49:48.380Z
60f844aeb93bca671c3fe551,Bruno Vital,ESTUDO DO IBGE,https://trello.com/c/Ip640G4w,2022-12-10T12:08:09.053Z
60f844aeb93bca671c3fe551,Bruno Vital,A AGONIA DAS LIVRARIAS,https://trello.com/c/Mojo2ZRO,2022-12-27T16:57:37.829Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,JOGOS DE TABULEIRO,https://trello.com/c/oalIbFFR,2022-12-08T02:32:45.748Z
60f844aeb93bca671c3fe551,Bruno Vital,INTERNET NAS ESCOLAS,https://trello.com/c/ywIKFOx2,2022-11-30T14:39:17.176Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,AEROPORTO,https://trello.com/c/ZopEFsTm,2022-12-06T06:22:08.061Z
60f844aeb93bca671c3fe551,Bruno Vital,CEI - FILANTROPIA,https://trello.com/c/3h1XzKPj,2022-11-29T11:32:31.266Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,ENTREVISTA ABDON GOSSON,https://trello.com/c/hDVl12e8,2022-11-26T10:39:18.713Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,HOTEL PARQUE DA COSTEIRA,https://trello.com/c/PtkiLP5n,2022-12-06T11:31:17.963Z
60f844aeb93bca671c3fe551,Bruno Vital,O CATAR PELO OLHAR POTIGUAR,https://trello.com/c/rcE8DRtN,2022-11-24T11:19:17.560Z
60f844aeb93bca671c3fe551,Bruno Vital,CONTRATO DA RAMPA,https://trello.com/c/hVrhOSg6,2022-12-06T11:31:19.520Z
60f844aeb93bca671c3fe551,Bruno Vital,ESTACIONAMENTO ROTATIVO,https://trello.com/c/Zf6nKTOo,2023-01-16T10:19:35.614Z
60f844aeb93bca671c3fe551,Bruno Vital,FEIRA LIVRE - SUÍTE,https://trello.com/c/IR6GaIle,2022-11-25T11:25:04.335Z
60f844aeb93bca671c3fe551,Bruno Vital,FEIRA LIVRE,https://trello.com/c/X8XZ9nts,2022-11-19T14:16:01.159Z
60f844aeb93bca671c3fe551,Bruno Vital,DICAS DO ENEM - ÚLTIMA CHAMADA,https://trello.com/c/GL7JsHAz,2022-11-19T10:52:24.291Z
60f844aeb93bca671c3fe551,Bruno Vital,ELEIÇÕES NO SEBRAE,https://trello.com/c/Vv1jPOVb,2022-11-19T10:52:26.414Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,ENGORDA DE PONTA NEGRA,https://trello.com/c/o7hnkiNl,2022-11-18T11:21:43.453Z
60f844aeb93bca671c3fe551,Bruno Vital,DICAS DO ENEM,https://trello.com/c/iPabVVa3,2022-11-19T10:52:28.714Z
60f844aeb93bca671c3fe551,Bruno Vital,ÔNIBUS ESCOLARES PARADOS,https://trello.com/c/KpFSJA46,2022-11-18T11:10:22.824Z
60f844aeb93bca671c3fe551,Bruno Vital,SANEAMENTO E MEIO AMBIENTE,https://trello.com/c/FiClaI1Y,2022-11-24T11:19:24.673Z
60f844aeb93bca671c3fe551,Bruno Vital,ENEM - REPERCUSSÃO,https://trello.com/c/onAidDrq,2022-11-14T11:26:13.768Z
60f844aeb93bca671c3fe551,Bruno Vital,RETRATOS DAS RODOVIAS,https://trello.com/c/mPNkRWUN,2022-11-19T10:52:39.894Z
60f844aeb93bca671c3fe551,Bruno Vital,NOVAS DICAS DO ENEM,https://trello.com/c/0i6VSwes,2022-11-14T11:26:06.766Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,NOVA PROCURADORA DO TJRN,https://trello.com/c/Sj8y8ASR,2022-11-29T14:33:54.741Z
60f844aeb93bca671c3fe551,Bruno Vital,DICAS DO ENEM,https://trello.com/c/X7WoiAFg,2022-11-17T15:40:33.970Z
60f844aeb93bca671c3fe551,Bruno Vital,VENDAS DA COPA,https://trello.com/c/Y1b8FUEE,2022-11-09T16:47:44.121Z
60f844aeb93bca671c3fe551,Bruno Vital,ENEM,https://trello.com/c/xOonWZAZ,2022-11-09T14:27:46.940Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,SEM PEDIATRAS E SEM MATERNIDADE,https://trello.com/c/p6QHORyl,2022-11-09T00:39:33.820Z
60f844aeb93bca671c3fe551,Bruno Vital,MUSEU DA RAMPA,https://trello.com/c/A5ksVTNw,2022-11-08T12:49:26.983Z
60f844aeb93bca671c3fe551,Bruno Vital,CIRURGIAS VASCULARES,https://trello.com/c/QtkdCJUH,2022-11-07T12:02:37.289Z
60f844aeb93bca671c3fe551,Bruno Vital,"CASA DA RIBEIRA, DE VOLTA AO CASO",https://trello.com/c/zpuEWqY4,2022-11-07T12:02:58.278Z
60f844aeb93bca671c3fe551,Bruno Vital,"RUIM COM ELE, PIOR SEM ELE",https://trello.com/c/strCiV7f,2022-11-07T12:02:54.109Z
60f844aeb93bca671c3fe551,Bruno Vital,FALTA DE ÁGUA,https://trello.com/c/SWERyC56,2022-10-31T11:13:08.023Z
60f844aeb93bca671c3fe551,Bruno Vital,VENDAS NATALINAS,https://trello.com/c/FU04ufnp,2022-10-31T11:12:56.360Z
60f844aeb93bca671c3fe551,Bruno Vital,DIA DA ELEIÇÃO,https://trello.com/c/fMMp1lBl,2022-11-01T11:48:00.169Z
60f844aeb93bca671c3fe551,Bruno Vital,DIA DE FINADOS - GRUPO VILA,https://trello.com/c/V00rQASR,2022-11-01T16:26:30.954Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,COMPRE DE QUEM ESTÁ PERTO,https://trello.com/c/YC3w1Q3q,2023-01-23T19:00:02.800Z
60f844aeb93bca671c3fe551,Bruno Vital,CONCURSO DA POLÍCIA CIVIL,https://trello.com/c/dDJh4QPs,2022-10-26T11:17:06.988Z
60f844aeb93bca671c3fe551,Bruno Vital,TIROS EM COMÍCIO EM MACAÍBA,https://trello.com/c/4WgFWhdw,2022-10-25T11:55:27.152Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,COMITÊ DE CONFLITOS FUNDIÁRIOS,https://trello.com/c/r2GHl4Gw,2023-03-21T17:19:17.270Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,COMITÊ DE CONFLITOS FUNDIÁRIOS,https://trello.com/c/r2GHl4Gw,2023-03-21T17:19:17.270Z
60f844aeb93bca671c3fe551,Bruno Vital,DESPERDÍCIO DE ALIMENTOS,https://trello.com/c/HrkIqR6c,2022-10-27T11:41:55.101Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,EXPORTAÇÕES NO RN,https://trello.com/c/anmOmBEN,2022-10-24T15:59:16.216Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,TRANSPORTE GRATUITO,https://trello.com/c/Ujw6cutY,2023-03-21T17:19:58.555Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,TRANSPORTE GRATUITO,https://trello.com/c/Ujw6cutY,2023-03-21T17:19:58.555Z
60f844aeb93bca671c3fe551,Bruno Vital,POTIGUAR EM HAVARD,https://trello.com/c/at0lujHd,2022-10-24T11:57:56.612Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,MAMOGRAFIAS NO RN,https://trello.com/c/ykMdS6AR,2022-11-07T18:26:54.516Z
60f844aeb93bca671c3fe551,Bruno Vital,MOBILIDADE URBANA,https://trello.com/c/Yhqigm8m,2022-10-24T11:58:01.221Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,O TÚNEL DO TEMPO,https://trello.com/c/QBJUxcRQ,2022-11-07T14:39:58.982Z
60f844aeb93bca671c3fe551,Bruno Vital,RADARES,https://trello.com/c/3aMhPIzU,2022-10-18T17:39:41.343Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,CORRENDO CONTRA O TEMPO,https://trello.com/c/F7R7LLAp,2022-11-17T15:40:23.006Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,APROPRIAÇÃO INDÉBITA,https://trello.com/c/aNT46Ksz,2022-10-21T12:28:30.885Z
60f844aeb93bca671c3fe551,Bruno Vital,CONFLITOS FUNDIÁRIOS,https://trello.com/c/bHC6jl6p,2022-10-18T17:39:43.775Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,CLÍNICA INTEGRADA DO SESC RN,https://trello.com/c/Rnorx7HG,2022-10-15T09:31:19.737Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,PERSPECTIVAS DA FRUTICULTURA,https://trello.com/c/cbGYxcii,2022-10-15T09:32:50.906Z
60f844aeb93bca671c3fe551,Bruno Vital,PANDEMIA,https://trello.com/c/hyMKRiYG,2022-10-13T11:51:10.100Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,GÁS NATURAL,https://trello.com/c/qmmYMNon,2023-01-30T09:25:44.643Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,DIA DA CRIANÇA - ECONOMIA,https://trello.com/c/lB0DhjDH,2022-10-14T16:36:39.207Z
60f844aeb93bca671c3fe551,Bruno Vital,EMPREENDER PELA AGENDA SOCIAL,https://trello.com/c/BLwo1a4Y,2022-10-11T11:05:28.853Z
60f844aeb93bca671c3fe551,Bruno Vital,"PRÓ-TRANSPORTE, 17 ANOS",https://trello.com/c/18mdjX0E,2022-10-10T18:42:46.310Z
